pillar,pattern,file,line,context
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,217,\caption{Lepton channel selection in neutron $\beta^-$ decay \tagBL{}}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,302,there is no kinematically allowed charged final state \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,435,\tagBL{}. For the electron:
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,492,kinematic level \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,511,Electron compositeness scale & High-energy scattering limits \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_gf_full_closure_plan.tex,146,\textbf{ALLOWED --- Legitimate baseline inputs:}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/meta_part2/03_research_timeline.tex,33,"Chapter 7 Attempt 1: $Z_3$ DFT baseline computed, falsified against PDG%"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_derivation.tex,115,\item[Standard physics step \tagBL{}:]
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_derivation.tex,163,\subsection{Baseline: The Fermi Constant in Standard Model}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_derivation.tex,164,\label{sec:ch11_baseline}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_derivation.tex,166,The Fermi constant is the effective coupling strength of weak interactions \tagBL{}:
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_derivation.tex,172,"In the Standard Model, $G_F$ arises from $W$-boson exchange \tagBL{}:"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_derivation.tex,297,\tagBL{} --- \textbf{exact within adopted EW identities}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_derivation.tex,324,\item Standard electroweak unification relations \tagBL{}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_derivation.tex,325,\item Standard RG running from lattice scale to $M_Z$ \tagBL{}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_derivation.tex,326,\item Measured values of $\alpha$ and $v$ (where $v$ depends on $G_F$) \tagBL{}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_derivation.tex,537,"\item Baseline facts: $\alpha$, $G_F$, $v$ from PDG/CODATA \tagBL{}"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_derivation.tex,538,"\item Standard physics: Electroweak unification relations, RG running \tagBL{}"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,12,\edcBaseline{
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,182,\subsubsection{PDG Baselines}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,187,\caption{Neutrino baseline properties (PDG 2024) \tagBL{}}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,188,\label{tab:neutrino_baselines}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,207,which is suppressed by the large gauge boson masses \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,247,\caption{Neutrino ledger contributions in representative decays \tagBL{}}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,271,right-handed antineutrinos) couple to weak interactions \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,313,which is the standard V$-$A current \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,509,\tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,527,Dirac vs Majorana nature & Neutrinoless double-beta decay \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,528,Sterile neutrino coupling & Short-baseline oscillation anomalies \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,530,Mass hierarchy origin & Normal vs inverted ordering \tagBL{}/(open) \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_g5_ell_suppression_attempt2.tex,73,\item $\hbar c = 197.3$ MeV$\cdot$fm \tagBL{}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_opr20_attemptG_BC_provenance.tex,58,\paragraph{Standard orbifold convention \tagBL{}.}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_opr20_attemptG_BC_provenance.tex,191,\textbf{Baseline (canonical):} $x_1 = \pi$ (Dirichlet or first KK Neumann)
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_opr20_attemptG_BC_provenance.tex,222,\item \textbf{Attempt G\_BC:} BC choice is a [P] fork; baseline $x_1 = \pi$
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_opr20_attemptG_BC_provenance.tex,292,\item Identified canonical baseline: $x_1 = \pi$ [P]
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,13,\item Standard 5D Dirac equation with position-dependent mass \tagBL{}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,14,"\item Domain-wall zero mode localization~\cite{JackiwRebbi1976,Kaplan1992} \tagBL{}"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,177,\item Domain-wall localization math: \tagBL{} (established physics)
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,196,This is the \emph{observed 3D shadow} \tagBL{}. The EDC question is: what 5D
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,204,"\emph{accurate}---it correctly parametrizes the 3D shadow \tagBL{}. However,"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,218,\item The 5D Dirac equation with $\xi$-dependent mass $m(\xi)$ \tagBL{}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,279,\textbf{The equation.} The 5D Dirac equation with position-dependent mass is \tagBL{}:
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,300,Define the 4D chiral projectors \tagBL{}:
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,335,separating chiralities gives the coupled first-order equations \tagBL{}:
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,361,\subsection{The Domain Wall Mechanism (Baseline)}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,363,"First, let us recall what is already known from standard physics \tagBL{}."
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,598,\item The empirical bound on RH current admixture (3D baseline)
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,635,\subsubsection{The 3D Empirical Baseline}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,642,\qquad \text{(3D empirical baseline \tagBL{})}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,750,\item The empirical baseline: $R_{\text{LR}} < 10^{-3}$ from experiment \tagBL{}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,756,"baseline.} If the derived membrane parameters yield $\mu < 3.5$, the model"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,1052,Gauge coupling $g_2$ value & \tagBL{} & Input from SM \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,1125,This mechanism uses standard 5D Dirac physics \tagBL{} plus one EDC postulate
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,1157,5D Dirac equation & Standard QFT & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,1158,Chiral projectors $P_{L/R}$ & Standard QFT & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,1159,"Domain wall localization & Jackiw--Rebbi/Kaplan~\cite{JackiwRebbi1976,Kaplan1992} & \tagBL{} \\"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,49,"Epistemic tag: \textbf{[BL$\to$Dc]}---uses $\lambda$~\tagBL{}, transformation is geometric."
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,67,PDG target & $33.65$ & $0.307$ & --- & --- & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,115,"\item Uses $\lambda$~\tagBL{}, transformation is geometric~[BL$\to$Dc]"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,152,because it requires no baseline input and connects to the $\sqrt{2}$ factor
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,23,\item \textbf{Baseline facts [BL]:} 3D shadows that any valid model must reproduce.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,47,"\textit{Latest:} OPR-20 Attempt G: Derive $\alpha$ from brane physics; \textbf{natural $\alpha = 2\pi$} from $\alpha = \ell/\delta$ with $\delta = R_\xi$ [Dc]+[P]; falls inside target range [5.5, 15]"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,57,it is baseline physics \tagBL{} that any framework must reproduce.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,124,All values are \tagBL{} (PDG 2024). The ``Ontology'' and ``Dominant Gate'' columns
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,159,\tagBL{} & Baseline & Established experimental fact or Standard Model result \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,168,\subsection{Baseline Facts: The 3D Shadows EDC Must Reproduce}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,213,$n \to p + e^- + \bar\nu_e$ & $\approx 100\%$ & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,214,$\mu^- \to e^- + \bar\nu_e + \nu_\mu$ & $\approx 100\%$ & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,215,$\tau^- \to e^- + \bar\nu_e + \nu_\tau$ & $\approx 17.8\%$ & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,216,$\tau^- \to \mu^- + \bar\nu_\mu + \nu_\tau$ & $\approx 17.4\%$ & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,217,$\tau^- \to \text{hadrons} + \nu_\tau$ & $\approx 64.8\%$ & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,218,$\pi^+ \to \mu^+ + \nu_\mu$ & $\approx 99.99\%$ & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,219,$\pi^+ \to e^+ + \nu_e$ & $\approx 0.012\%$ & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,288,$R_{e/\mu}$ scaling & $\propto (m_e/m_\mu)^2$ & \tagBL{} + \tagP{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,333,% Baseline region
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,335,"\node[font=\small\bfseries, green!50!black] at (0,1.2) {BASELINE (Established)};"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,404,"baseline, (iii)~the CKM apex $(\bar\rho, \bar\eta)$ and a $\delta$ refinement"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,447,\item \textcolor{OliveGreen}{\textbf{Closed:}} DFT baseline falsified; $\theta_{23} \approx 45°$ derived from $\mathbb{Z}_6$ geometry (3\% accuracy) \tagDc{}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,524,\item \emph{Suppression attempt (OPR-20):} Candidate A predicts $m_\phi \approx 620$ GeV (8$\times$ overshoot). \textbf{Factor-8 forensic:} BC route CLOSED [Dc] (max factor-4). \textbf{Attempt C (
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch16_opr04_delta_derivation.tex,47,$R_\xi$ & Diffusion scale & Correlation length: $R_\xi = \hbar c/M_Z$ & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch16_opr04_delta_derivation.tex,56,\item $R_\xi \approx 2.16 \times 10^{-3}$ fm \tagBL{} — anchored to $M_Z$
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch16_opr04_delta_derivation.tex,347,\quad \tagP{}+\tagBL{}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch16_opr04_delta_derivation.tex,473,\item $R_\xi = \hbar c/M_Z \approx 2.16 \times 10^{-3}$ fm \tagBL{}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch16_opr04_delta_derivation.tex,561,\textbf{enter the derivation chain.} The only baseline input is $M_Z$ for
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch16_opr04_delta_derivation.tex,562,"the $R_\xi$ anchor, which is \tagBL{} (external, not claimed as derived)."
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_opr20_attemptD_interpretation_robin_overcount.tex,64,\textbf{Tagging protocol:} Each claim carries \tagBL{}/\tagDc{}/\tagI{}/\tagP{}/[OPEN].
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch4_attempt3B_em_options.tex,16,\subsubsection{Book I Baseline}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,12,\edcBaseline{
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,222,\paragraph{Baseline observable \tagBL{}.}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,229,$\Delta m_{np} = m_n - m_p \approx 1.293$ MeV \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,231,EDC does not dispute the baseline; it supplies an interface mechanism that makes
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,511,\paragraph{Baseline kinematic gate \tagBL{}.}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,520,"For $\ell = e$ one has $m_e \approx 0.511$ MeV \tagBL{}, hence $Q_\beta(e) > 0$,"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,528,"For $\ell = \mu$ one has $m_\mu \approx 105.7$ MeV \tagBL{}, hence"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,545,"This is a kinematic fact \tagBL{}, not an EDC-specific assumption."
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,565,"external energy source. This is standard relativistic kinematics \tagBL{}, not an"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,570,\emph{what is purely kinematic} (baseline gating) from \emph{what is mechanistic}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,594,\paragraph{V--A structure \tagBL{}.}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,649,1.293$ MeV \tagBL{} (PDG neutron--proton mass difference).
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,663,$E_e$ & Electron kinetic + rest mass & \tagBL{} & MeV & 3D output \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,664,$E_{\bar{\nu}}$ & Antineutrino energy & \tagBL{} & MeV & 3D output \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,674,\multicolumn{5}{@{}l@{}}{\textbf{Numerical benchmark} \tagBL{}:
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,763,Neutron lifetime $\tau_n$ & $879.4 \pm 0.6$ s & \tagBL{} & PDG 2024 \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,764,Mass difference $\Delta m_{np}$ & 1.293 MeV & \tagBL{} & CODATA \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,765,$Q$-value ($n \to p + e + \bar{\nu}$) & 0.782 MeV & \tagBL{} & Kinematic endpoint \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,766,Proton recoil & $\sim$ keV & \tagBL{} & Small due to mass ratio \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,831,\textbf{(1) Baseline observable} \tagBL{}:\\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,837,"\tagBL{}, not as a tuning target. Any mapping $\tau_n \leftrightarrow"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_opr20_factor8_forensic.tex,256,1 (baseline) & 1 & 620 & $8\times$ over & --- \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,12,\edcBaseline{
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,89,\multicolumn{3}{l}{\textit{Baseline facts (external):}} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,90,Helicity suppression $\Gamma \propto m_\ell^2$ & \tagBL{} & SM/PDG \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,91,$\mu$-channel dominance ($99.99\%$) & \tagBL{} & PDG 2024 \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,92,Radiative channels exist & \tagBL{} & PDG 2024 \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,93,"$m_\pi$, $\tau_\pi$ values & \tagBL{} & PDG 2024 \\"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,131,with a characteristic energy scale $m_\pi c^2 \approx 140$~MeV \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,167,% OBSERVATIONAL BASELINES
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,170,\subsubsection{Observational Baselines}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,174,\caption{Charged pion properties (PDG 2024) \tagBL{}}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,175,\label{tab:pion-baselines}
